Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-SCT,Argyll and Bute,L18758489,"Torosay Castle (56.46, -5.691)",56.4601738,-5.6909646,30/04/2022,10:52 AM,eBird - Traveling Count,38,1,2.27,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Cheshire,L1245357,Moore NR,53.3675019,-2.6379425,22/01/2022,9:28 AM,eBird - Traveling Count,126,1,0.8,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Cheshire,L3270232,Tatton Park (NT),53.3210304,-2.3730469,03/12/2021,11:37 AM,eBird - Traveling Count,158,1,2.2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Lancashire,L17190864,Roach Bridge,53.7552155,-2.6090685,19/03/2022,8:49 AM,eBird - Traveling Count,153,1,1.223,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5878914,Alexandra Park (Manchester),53.451567,-2.2493219,04/06/2020,4:54 PM,eBird - Traveling Count,56,1,0.483,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L4979187,All Saints Park (MMU),53.4703539,-2.2383616,20/06/2022,7:21 AM,eBird - Traveling Count,4,1,0.18,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,5,GB-ENG,Manchester,L7381154,Altrincham Sewage Works,53.4123457,-2.3731327,16/12/2022,12:03 PM,eBird - Traveling Count,175,1,3.95,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L8240633,Banky Meadow,53.4343818,-2.3585718,22/04/2022,7:32 AM,eBird - Traveling Count,216,1,4.25,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L5422244,Birchfields Park,53.4511822,-2.212286,06/01/2023,12:35 PM,eBird - Traveling Count,47,1,2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L17017412,Blackleach Country Park LNR,53.5309086,-2.3953199,11/02/2022,10:02 AM,eBird - Traveling Count,110,1,1,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L17017412,Blackleach Country Park LNR,53.5309086,-2.3953199,19/02/2022,11:00 AM,eBird - Traveling Count,85,1,1.6,,10
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L3267897,Carrington Moss,53.4198655,-2.3697853,14/01/2022,12:43 PM,eBird - Traveling Count,209,1,6.276,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,05/09/2020,10:13 AM,eBird - Traveling Count,43,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,5,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,17/10/2020,11:03 AM,eBird - Traveling Count,66,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,27/12/2020,1:20 PM,eBird - Traveling Count,54,1,2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,14/05/2022,8:28 AM,eBird - Traveling Count,99,1,1.867,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,08/10/2022,3:54 PM,eBird - Traveling Count,110,1,4.72,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,10/12/2022,10:28 AM,eBird - Traveling Count,128,1,4.47,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,19/04/2020,1:23 PM,eBird - Traveling Count,87,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,25/05/2020,1:27 PM,eBird - Traveling Count,30,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,24/10/2020,12:50 PM,eBird - Traveling Count,52,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,06/02/2021,12:29 PM,eBird - Traveling Count,79,1,1,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,12/02/2021,2:32 PM,eBird - Traveling Count,39,1,1,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,20/02/2021,1:36 PM,eBird - Traveling Count,32,1,1,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,5,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,12/12/2020,10:48 AM,eBird - Stationary Count,10,1,,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,13/11/2021,11:07 AM,eBird - Traveling Count,272,1,4,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,19/11/2021,11:30 AM,eBird - Traveling Count,21,1,0.2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L5436386,Elton Reservoir,53.5811472,-2.3186779,03/12/2022,9:27 AM,eBird - Traveling Count,135,1,5.47,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5585941,Etherow Country Park,53.41425,-2.0528173,04/06/2022,9:34 AM,eBird - Traveling Count,168,1,6.36,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5422269,Fletcher Moss Park,53.4097997,-2.2339153,04/04/2020,1:01 PM,eBird - Casual Observation,,0,,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5422269,Fletcher Moss Park,53.4097997,-2.2339153,03/01/2022,11:24 AM,eBird - Traveling Count,60,1,0.6,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,12/05/2020,6:29 PM,eBird - Traveling Count,39,1,0.805,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,17/12/2021,11:43 AM,eBird - Traveling Count,60,1,0.4,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,03/01/2022,10:25 AM,eBird - Traveling Count,31,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,11/01/2022,12:53 PM,eBird - Traveling Count,34,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,20/01/2022,12:05 PM,eBird - Traveling Count,42,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,29/08/2022,6:35 PM,eBird - Traveling Count,30,1,1.4,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,22/12/2022,1:50 PM,eBird - Traveling Count,47,1,1.51,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,04/01/2023,1:23 PM,eBird - Traveling Count,48,1,1.42,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,31/03/2020,1:49 PM,eBird - Traveling Count,78,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,13/04/2020,1:05 PM,eBird - Traveling Count,72,1,2.414,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,02/05/2020,12:48 PM,eBird - Traveling Count,82,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L18077238,Hall Lee Bank Park LNR,53.542694,-2.5112658,11/03/2022,8:58 AM,eBird - Traveling Count,222,1,3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L18077238,Hall Lee Bank Park LNR,53.542694,-2.5112658,25/03/2022,8:02 AM,eBird - Traveling Count,160,1,4.44,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,06/04/2020,1:47 PM,eBird - Traveling Count,71,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,14/04/2020,1:40 PM,eBird - Traveling Count,70,1,1.609,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,01/10/2020,12:46 PM,eBird - Traveling Count,40,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,14/10/2020,11:55 AM,eBird - Traveling Count,51,1,0.805,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,16/11/2020,12:56 PM,eBird - Traveling Count,25,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,11/12/2020,12:51 PM,eBird - Traveling Count,46,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,06/01/2021,1:13 PM,eBird - Traveling Count,45,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,18/01/2021,12:45 PM,eBird - Traveling Count,42,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,22/01/2021,12:24 PM,eBird - Traveling Count,58,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,01/02/2021,1:30 PM,eBird - Traveling Count,21,1,0.2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,04/02/2021,1:24 PM,eBird - Traveling Count,59,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,16/04/2021,12:30 PM,eBird - Traveling Count,79,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,05/05/2021,12:52 PM,eBird - Traveling Count,55,1,0.4,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,14/05/2021,1:12 PM,eBird - Traveling Count,26,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,24/05/2021,5:11 PM,eBird - Traveling Count,31,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,19/06/2021,10:07 AM,eBird - Traveling Count,77,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,24/09/2021,11:50 AM,eBird - Traveling Count,40,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,03/10/2021,12:09 PM,eBird - Traveling Count,81,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,04/11/2021,4:10 PM,eBird - Traveling Count,29,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,10/11/2021,12:15 PM,eBird - Traveling Count,28,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,5,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,18/11/2021,1:06 PM,eBird - Traveling Count,41,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,05/12/2021,1:41 PM,eBird - Traveling Count,77,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,09/12/2021,12:08 PM,eBird - Traveling Count,65,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,10/12/2021,2:29 PM,eBird - Traveling Count,42,1,0.4,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,15/12/2021,10:49 AM,eBird - Traveling Count,84,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,5,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/12/2021,1:28 PM,eBird - Traveling Count,80,1,0.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,01/01/2022,1:39 PM,eBird - Traveling Count,65,1,0.7,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,6,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,02/01/2022,10:07 AM,eBird - Traveling Count,103,1,0.7,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,05/01/2022,12:00 PM,eBird - Traveling Count,36,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,6,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,15/01/2022,10:16 AM,eBird - Traveling Count,92,1,0.7,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,18/01/2022,1:57 PM,eBird - Traveling Count,47,1,0.3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,27/01/2022,12:12 PM,eBird - Traveling Count,52,1,0.6,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,30/01/2022,11:18 AM,eBird - Traveling Count,170,1,2.929,,2
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,6,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/02/2022,8:31 AM,eBird - Traveling Count,120,1,1,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,09/03/2022,3:38 PM,eBird - Traveling Count,86,1,0.7,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,13/03/2022,11:52 AM,eBird - Traveling Count,112,1,1,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,5,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,17/03/2022,4:28 PM,eBird - Traveling Count,113,1,1.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,20/03/2022,7:56 AM,eBird - Traveling Count,141,1,1,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,5,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,24/03/2022,5:00 PM,eBird - Traveling Count,83,1,1.2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/03/2022,8:38 AM,eBird - Traveling Count,127,1,1.2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,28/03/2022,6:28 PM,eBird - Traveling Count,63,1,1.2,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,15/04/2022,8:51 AM,eBird - Traveling Count,128,1,4.48,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,24/04/2022,3:42 PM,eBird - Traveling Count,98,1,3.24,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,07/05/2022,7:32 AM,eBird - Traveling Count,88,1,3.9,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,08/05/2022,3:42 PM,eBird - Traveling Count,84,1,3.73,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,18/05/2022,5:13 PM,eBird - Traveling Count,60,1,2.75,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,22/05/2022,9:41 AM,eBird - Traveling Count,120,1,2.99,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,25/05/2022,5:57 PM,eBird - Traveling Count,46,1,1.91,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,27/05/2022,1:12 PM,eBird - Traveling Count,58,1,2.81,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,07/06/2022,5:16 PM,eBird - Traveling Count,68,1,2.79,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,21/06/2022,6:12 PM,eBird - Traveling Count,93,1,1.96,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,23/06/2022,5:21 PM,eBird - Traveling Count,90,1,2.15,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,16/07/2022,5:10 PM,eBird - Traveling Count,67,1,2.96,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,04/08/2022,5:07 PM,eBird - Traveling Count,61,1,2.63,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,07/08/2022,7:55 AM,eBird - Traveling Count,62,1,2.77,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,09/08/2022,1:51 PM,eBird - Traveling Count,55,1,2.5,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,11/08/2022,3:42 PM,eBird - Traveling Count,43,1,0.56,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,25/08/2022,10:48 AM,eBird - Traveling Count,26,1,0.8,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,25/08/2022,5:08 PM,eBird - Traveling Count,76,1,2.24,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,30/08/2022,4:56 PM,eBird - Traveling Count,64,1,2.33,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,06/09/2022,1:51 PM,eBird - Traveling Count,88,1,2.95,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,17/09/2022,4:47 PM,eBird - Traveling Count,70,1,3.06,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,27/09/2022,4:43 PM,eBird - Traveling Count,66,1,2.67,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,13/10/2022,4:40 PM,eBird - Traveling Count,99,1,3.99,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,18/10/2022,4:02 PM,eBird - Traveling Count,32,1,1.66,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,23/10/2022,3:01 PM,eBird - Traveling Count,94,1,2.09,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/10/2022,3:56 PM,eBird - Traveling Count,92,1,2.88,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,04/11/2022,3:04 PM,eBird - Traveling Count,77,1,2.92,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,08/11/2022,12:36 PM,eBird - Traveling Count,84,1,2.71,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,6,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,13/11/2022,11:04 AM,eBird - Traveling Count,154,1,2.8,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,22/11/2022,3:48 PM,eBird - Traveling Count,52,1,2.23,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,02/12/2022,2:09 PM,eBird - Traveling Count,69,1,2.1,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,04/12/2022,3:11 PM,eBird - Traveling Count,75,1,3.25,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,11/12/2022,12:57 PM,eBird - Traveling Count,91,1,2.71,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,13/12/2022,3:01 PM,eBird - Traveling Count,43,1,1.63,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,20/12/2022,11:11 AM,eBird - Traveling Count,102,1,3.37,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,8,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,07/01/2023,10:56 AM,eBird - Traveling Count,101,1,3,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,14/02/2023,4:00 PM,eBird - Traveling Count,100,1,3.29,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,1,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,18/02/2023,7:50 AM,eBird - Traveling Count,101,1,2.86,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,9,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,23/02/2023,4:08 PM,eBird - Traveling Count,80,1,2.54,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/02/2023,12:13 PM,eBird - Traveling Count,34,1,1.12,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,7,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,04/03/2023,8:31 AM,eBird - Traveling Count,85,1,2.8,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,4,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,11/03/2023,9:03 AM,eBird - Traveling Count,105,1,2.8,,1
Eurasian Bullfinch,Pyrrhula pyrrhula,31591,2,GB-ENG,Manchester,L1249233,Hollingworth Lake,53.6295103,-2.0971012,28/01/2022,1:22 PM,eBird - Traveling Count,49,1,0.4,,1
